date,forecast_sales
2025-01-01,0.6942315089869382
2025-01-02,12.45395014302724
2025-01-03,8.251474626357554
2025-01-04,8.448289494815477
2025-01-05,11.026297931862109
2025-01-06,9.408407690332766
2025-01-07,10.557637854016106
