date,forecast_sales
2025-01-01,1.3900082554895121
2025-01-02,10.851055230230463
2025-01-03,10.825271912853163
2025-01-04,11.860242226857874
2025-01-05,11.683507771496616
2025-01-06,11.663522893114635
2025-01-07,11.219357583382253
