date,forecast_sales
2025-01-01,0.3384408425987769
2025-01-02,27.8131444099446
2025-01-03,21.64849378342176
2025-01-04,21.99254661684461
2025-01-05,25.90608707672775
2025-01-06,24.72264471318586
2025-01-07,25.820290854906496
