date,forecast_sales
2025-01-01,0.41573605303785754
2025-01-02,26.209802980832126
2025-01-03,25.935758775835062
2025-01-04,25.320721017433005
2025-01-05,27.429231679991435
2025-01-06,26.62716731642733
2025-01-07,27.887806495573386
