date,forecast_sales
2025-01-01,1.299221099624202
2025-01-02,20.874892094154685
2025-01-03,13.114701578973722
2025-01-04,6.7236181870863145
2025-01-05,8.001622090822504
2025-01-06,4.290979974487193
2025-01-07,2.6585751666218473
