date,forecast_sales
2025-01-01,-2.1119854767220825
2025-01-02,3.1720760826373064
2025-01-03,3.067990936152359
2025-01-04,3.1920398859213432
2025-01-05,3.2814167667923404
2025-01-06,3.06200875862122
2025-01-07,3.150965212869354
